"   ","SITE_LOCATION_NAME","TIMESTAMP","TOTAL_KWH"
"35201","Melbourne CBD - Melbourne Central","1/09/2010 4:00:00 PM","16.3"
"35202","Melbourne CBD - Melbourne Central","1/09/2010 4:15:00 PM","18.11"
"35203","Melbourne CBD - Melbourne Central","1/09/2010 4:30:00 PM","17.27"
"35204","Melbourne CBD - Melbourne Central","1/09/2010 4:45:00 PM","18.42"
"35205","Melbourne CBD - Melbourne Central","1/09/2010 5:00:00 PM","17.84"
"35206","Melbourne CBD - Melbourne Central","1/09/2010 5:15:00 PM","17.45"
"35207","Melbourne CBD - Melbourne Central","1/09/2010 5:30:00 PM","18.76"
"35208","Melbourne CBD - Melbourne Central","1/09/2010 5:45:00 PM","20.42"
"35209","Melbourne CBD - Melbourne Central","1/09/2010 6:00:00 PM","19.53"
"35210","Melbourne CBD - Melbourne Central","1/09/2010 6:15:00 PM","21.18"
"35211","Melbourne CBD - Melbourne Central","1/09/2010 6:30:00 PM","20.45"
"35212","Melbourne CBD - Melbourne Central","1/09/2010 6:45:00 PM","21.17"
"35213","Melbourne CBD - Melbourne Central","1/09/2010 7:00:00 PM","21.66"
"35214","Melbourne CBD - Melbourne Central","1/09/2010 7:15:00 PM","20.78"
"35215","Melbourne CBD - Melbourne Central","1/09/2010 7:30:00 PM","21.41"
"35216","Melbourne CBD - Melbourne Central","1/09/2010 7:45:00 PM","19.46"
"35217","Melbourne CBD - Melbourne Central","1/09/2010 8:00:00 PM","19.46"
"35218","Melbourne CBD - Melbourne Central","1/09/2010 8:15:00 PM","18.26"
"35219","Melbourne CBD - Melbourne Central","1/09/2010 8:30:00 PM","17.16"
"35220","Melbourne CBD - Melbourne Central","1/09/2010 8:45:00 PM","16.71"
"35221","Melbourne CBD - Melbourne Central","1/09/2010 9:00:00 PM","13.54"
"35222","Melbourne CBD - Melbourne Central","1/09/2010 9:15:00 PM","11.43"
"35223","Melbourne CBD - Melbourne Central","1/09/2010 9:30:00 PM","11.28"
"35224","Melbourne CBD - Melbourne Central","1/09/2010 9:45:00 PM","11.55"
"35225","Melbourne CBD - Melbourne Central","1/09/2010 10:00:00 PM","10.74"
"35226","Melbourne CBD - Melbourne Central","1/09/2010 10:15:00 PM","10.8"
"35227","Melbourne CBD - Melbourne Central","1/09/2010 10:30:00 PM","11.27"
"35228","Melbourne CBD - Melbourne Central","1/09/2010 10:45:00 PM","12.22"
"35229","Melbourne CBD - Melbourne Central","1/09/2010 11:00:00 PM","11.55"
"35230","Melbourne CBD - Melbourne Central","1/09/2010 11:15:00 PM","11.57"
"35231","Melbourne CBD - Melbourne Central","1/09/2010 11:30:00 PM","12.02"
"35232","Melbourne CBD - Melbourne Central","1/09/2010 11:45:00 PM","12.44"
"35233","Melbourne CBD - Melbourne Central","2/09/2010","12.23"
"35234","Melbourne CBD - Melbourne Central","2/09/2010 12:15:00 AM","11.42"
"35235","Melbourne CBD - Melbourne Central","2/09/2010 12:30:00 AM","11.15"
"35236","Melbourne CBD - Melbourne Central","2/09/2010 12:45:00 AM","11.03"
"35237","Melbourne CBD - Melbourne Central","2/09/2010 1:00:00 AM","10.31"
"35238","Melbourne CBD - Melbourne Central","2/09/2010 1:15:00 AM","10.09"
"35239","Melbourne CBD - Melbourne Central","2/09/2010 1:30:00 AM","9.88"
"35240","Melbourne CBD - Melbourne Central","2/09/2010 1:45:00 AM","9.68"
"35241","Melbourne CBD - Melbourne Central","2/09/2010 2:00:00 AM","9.98"
"35242","Melbourne CBD - Melbourne Central","2/09/2010 2:15:00 AM","9.83"
"35243","Melbourne CBD - Melbourne Central","2/09/2010 2:30:00 AM","9.97"
"35244","Melbourne CBD - Melbourne Central","2/09/2010 2:45:00 AM","9.7"
"35245","Melbourne CBD - Melbourne Central","2/09/2010 3:00:00 AM","9.98"
"35246","Melbourne CBD - Melbourne Central","2/09/2010 3:15:00 AM","9.78"
"35247","Melbourne CBD - Melbourne Central","2/09/2010 3:30:00 AM","9.95"
"35248","Melbourne CBD - Melbourne Central","2/09/2010 3:45:00 AM","9.85"
"35249","Melbourne CBD - Melbourne Central","2/09/2010 4:00:00 AM","10.16"
"35250","Melbourne CBD - Melbourne Central","2/09/2010 4:15:00 AM","9.97"
"35251","Melbourne CBD - Melbourne Central","2/09/2010 4:30:00 AM","10"
"35252","Melbourne CBD - Melbourne Central","2/09/2010 4:45:00 AM","9.76"
"35253","Melbourne CBD - Melbourne Central","2/09/2010 5:00:00 AM","9.79"
"35254","Melbourne CBD - Melbourne Central","2/09/2010 5:15:00 AM","9.92"
"35255","Melbourne CBD - Melbourne Central","2/09/2010 5:30:00 AM","9.87"
"35256","Melbourne CBD - Melbourne Central","2/09/2010 5:45:00 AM","10.12"
"35257","Melbourne CBD - Melbourne Central","2/09/2010 6:00:00 AM","12.3"
"35258","Melbourne CBD - Melbourne Central","2/09/2010 6:15:00 AM","17.82"
"35259","Melbourne CBD - Melbourne Central","2/09/2010 6:30:00 AM","17.44"
"35260","Melbourne CBD - Melbourne Central","2/09/2010 6:45:00 AM","17.93"
"35261","Melbourne CBD - Melbourne Central","2/09/2010 7:00:00 AM","18.82"
"35262","Melbourne CBD - Melbourne Central","2/09/2010 7:15:00 AM","19.86"
"35263","Melbourne CBD - Melbourne Central","2/09/2010 7:30:00 AM","18.63"
"35264","Melbourne CBD - Melbourne Central","2/09/2010 7:45:00 AM","17.39"
"35265","Melbourne CBD - Melbourne Central","2/09/2010 8:00:00 AM","16.32"
"35266","Melbourne CBD - Melbourne Central","2/09/2010 8:15:00 AM","16.86"
"35267","Melbourne CBD - Melbourne Central","2/09/2010 8:30:00 AM","16.09"
"35268","Melbourne CBD - Melbourne Central","2/09/2010 8:45:00 AM","16.05"
"35269","Melbourne CBD - Melbourne Central","2/09/2010 9:00:00 AM","16.25"
"35270","Melbourne CBD - Melbourne Central","2/09/2010 9:15:00 AM","16.65"
"35271","Melbourne CBD - Melbourne Central","2/09/2010 9:30:00 AM","16.59"
"35272","Melbourne CBD - Melbourne Central","2/09/2010 9:45:00 AM","15.97"
"35273","Melbourne CBD - Melbourne Central","2/09/2010 10:00:00 AM","16.94"
"35274","Melbourne CBD - Melbourne Central","2/09/2010 10:15:00 AM","16.05"
"35275","Melbourne CBD - Melbourne Central","2/09/2010 10:30:00 AM","15.03"
"35276","Melbourne CBD - Melbourne Central","2/09/2010 10:45:00 AM","14.05"
"35277","Melbourne CBD - Melbourne Central","2/09/2010 11:00:00 AM","14.16"
"35278","Melbourne CBD - Melbourne Central","2/09/2010 11:15:00 AM","15.2"
"35279","Melbourne CBD - Melbourne Central","2/09/2010 11:30:00 AM","18.16"
"35280","Melbourne CBD - Melbourne Central","2/09/2010 11:45:00 AM","16.97"
"35281","Melbourne CBD - Melbourne Central","2/09/2010 12:00:00 PM","16.56"
"35282","Melbourne CBD - Melbourne Central","2/09/2010 12:15:00 PM","17.23"
"35283","Melbourne CBD - Melbourne Central","2/09/2010 12:30:00 PM","17.18"
"35284","Melbourne CBD - Melbourne Central","2/09/2010 12:45:00 PM","18.33"
"35285","Melbourne CBD - Melbourne Central","2/09/2010 1:00:00 PM","17.1"
"35286","Melbourne CBD - Melbourne Central","2/09/2010 1:15:00 PM","17.38"
"35287","Melbourne CBD - Melbourne Central","2/09/2010 1:30:00 PM","16.53"
"35288","Melbourne CBD - Melbourne Central","2/09/2010 1:45:00 PM","16.81"
"35289","Melbourne CBD - Melbourne Central","2/09/2010 2:00:00 PM","15.57"
"35290","Melbourne CBD - Melbourne Central","2/09/2010 2:15:00 PM","17.52"
"35291","Melbourne CBD - Melbourne Central","2/09/2010 2:30:00 PM","15.39"
"35292","Melbourne CBD - Melbourne Central","2/09/2010 2:45:00 PM","16.28"
"35293","Melbourne CBD - Melbourne Central","2/09/2010 3:00:00 PM","18.13"
"35294","Melbourne CBD - Melbourne Central","2/09/2010 3:15:00 PM","17.23"
"35295","Melbourne CBD - Melbourne Central","2/09/2010 3:30:00 PM","17.19"
"35296","Melbourne CBD - Melbourne Central","2/09/2010 3:45:00 PM","16.38"
"35297","Melbourne CBD - Melbourne Central","2/09/2010 4:00:00 PM","17.48"
"35298","Melbourne CBD - Melbourne Central","2/09/2010 4:15:00 PM","18.28"
"35299","Melbourne CBD - Melbourne Central","2/09/2010 4:30:00 PM","18.29"
"35300","Melbourne CBD - Melbourne Central","2/09/2010 4:45:00 PM","17.81"
"35301","Melbourne CBD - Melbourne Central","2/09/2010 5:00:00 PM","19.74"
"35302","Melbourne CBD - Melbourne Central","2/09/2010 5:15:00 PM","20.33"
"35303","Melbourne CBD - Melbourne Central","2/09/2010 5:30:00 PM","19.63"
"35304","Melbourne CBD - Melbourne Central","2/09/2010 5:45:00 PM","20.09"
"35305","Melbourne CBD - Melbourne Central","2/09/2010 6:00:00 PM","19.26"
"35306","Melbourne CBD - Melbourne Central","2/09/2010 6:15:00 PM","20.32"
"35307","Melbourne CBD - Melbourne Central","2/09/2010 6:30:00 PM","20.3"
"35308","Melbourne CBD - Melbourne Central","2/09/2010 6:45:00 PM","23.09"
"35309","Melbourne CBD - Melbourne Central","2/09/2010 7:00:00 PM","23.39"
"35310","Melbourne CBD - Melbourne Central","2/09/2010 7:15:00 PM","21.8"
"35311","Melbourne CBD - Melbourne Central","2/09/2010 7:30:00 PM","20.7"
"35312","Melbourne CBD - Melbourne Central","2/09/2010 7:45:00 PM","19.36"
"35313","Melbourne CBD - Melbourne Central","2/09/2010 8:00:00 PM","20.97"
"35314","Melbourne CBD - Melbourne Central","2/09/2010 8:15:00 PM","18.73"
"35315","Melbourne CBD - Melbourne Central","2/09/2010 8:30:00 PM","19.11"
"35316","Melbourne CBD - Melbourne Central","2/09/2010 8:45:00 PM","17.99"
"35317","Melbourne CBD - Melbourne Central","2/09/2010 9:00:00 PM","14.46"
"35318","Melbourne CBD - Melbourne Central","2/09/2010 9:15:00 PM","12.12"
"35319","Melbourne CBD - Melbourne Central","2/09/2010 9:30:00 PM","11.68"
"35320","Melbourne CBD - Melbourne Central","2/09/2010 9:45:00 PM","11.58"
"35321","Melbourne CBD - Melbourne Central","2/09/2010 10:00:00 PM","11.94"
"35322","Melbourne CBD - Melbourne Central","2/09/2010 10:15:00 PM","11.8"
"35323","Melbourne CBD - Melbourne Central","2/09/2010 10:30:00 PM","11.69"
"35324","Melbourne CBD - Melbourne Central","2/09/2010 10:45:00 PM","11.58"
"35325","Melbourne CBD - Melbourne Central","2/09/2010 11:00:00 PM","12.07"
"35326","Melbourne CBD - Melbourne Central","2/09/2010 11:15:00 PM","11.67"
"35327","Melbourne CBD - Melbourne Central","2/09/2010 11:30:00 PM","12.28"
"35328","Melbourne CBD - Melbourne Central","2/09/2010 11:45:00 PM","13.21"
"35329","Melbourne CBD - Melbourne Central","3/09/2010","12.17"
"35330","Melbourne CBD - Melbourne Central","3/09/2010 12:15:00 AM","12.29"
"35331","Melbourne CBD - Melbourne Central","3/09/2010 12:30:00 AM","11.71"
"35332","Melbourne CBD - Melbourne Central","3/09/2010 12:45:00 AM","8.39"
"35333","Melbourne CBD - Melbourne Central","3/09/2010 1:00:00 AM","2.37"
"35334","Melbourne CBD - Melbourne Central","3/09/2010 1:15:00 AM","2.1"
"35335","Melbourne CBD - Melbourne Central","3/09/2010 1:30:00 AM","2.24"
"35336","Melbourne CBD - Melbourne Central","3/09/2010 1:45:00 AM","2.32"
"35337","Melbourne CBD - Melbourne Central","3/09/2010 2:00:00 AM","2.19"
"35338","Melbourne CBD - Melbourne Central","3/09/2010 2:15:00 AM","2.21"
"35339","Melbourne CBD - Melbourne Central","3/09/2010 2:30:00 AM","2.15"
"35340","Melbourne CBD - Melbourne Central","3/09/2010 2:45:00 AM","2.2"
"35341","Melbourne CBD - Melbourne Central","3/09/2010 3:00:00 AM","2.31"
"35342","Melbourne CBD - Melbourne Central","3/09/2010 3:15:00 AM","2.33"
"35343","Melbourne CBD - Melbourne Central","3/09/2010 3:30:00 AM","2.1"
"35344","Melbourne CBD - Melbourne Central","3/09/2010 3:45:00 AM","2.24"
"35345","Melbourne CBD - Melbourne Central","3/09/2010 4:00:00 AM","2.21"
"35346","Melbourne CBD - Melbourne Central","3/09/2010 4:15:00 AM","2.17"
"35347","Melbourne CBD - Melbourne Central","3/09/2010 4:30:00 AM","2.23"
"35348","Melbourne CBD - Melbourne Central","3/09/2010 4:45:00 AM","2.2"
"35349","Melbourne CBD - Melbourne Central","3/09/2010 5:00:00 AM","2.36"
"35350","Melbourne CBD - Melbourne Central","3/09/2010 5:15:00 AM","2.31"
"35351","Melbourne CBD - Melbourne Central","3/09/2010 5:30:00 AM","2.18"
"35352","Melbourne CBD - Melbourne Central","3/09/2010 5:45:00 AM","2.51"
"35353","Melbourne CBD - Melbourne Central","3/09/2010 6:00:00 AM","14.42"
"35354","Melbourne CBD - Melbourne Central","3/09/2010 6:15:00 AM","19.66"
"35355","Melbourne CBD - Melbourne Central","3/09/2010 6:30:00 AM","19.21"
"35356","Melbourne CBD - Melbourne Central","3/09/2010 6:45:00 AM","19.23"
"35357","Melbourne CBD - Melbourne Central","3/09/2010 7:00:00 AM","17.43"
"35358","Melbourne CBD - Melbourne Central","3/09/2010 7:15:00 AM","17.86"
"35359","Melbourne CBD - Melbourne Central","3/09/2010 7:30:00 AM","18.53"
"35360","Melbourne CBD - Melbourne Central","3/09/2010 7:45:00 AM","16.59"
"35361","Melbourne CBD - Melbourne Central","3/09/2010 8:00:00 AM","17.33"
"35362","Melbourne CBD - Melbourne Central","3/09/2010 8:15:00 AM","18.81"
"35363","Melbourne CBD - Melbourne Central","3/09/2010 8:30:00 AM","16.85"
"35364","Melbourne CBD - Melbourne Central","3/09/2010 8:45:00 AM","17.2"
"35365","Melbourne CBD - Melbourne Central","3/09/2010 9:00:00 AM","17.28"
"35366","Melbourne CBD - Melbourne Central","3/09/2010 9:15:00 AM","16.25"
"35367","Melbourne CBD - Melbourne Central","3/09/2010 9:30:00 AM","16.9"
"35368","Melbourne CBD - Melbourne Central","3/09/2010 9:45:00 AM","15.95"
"35369","Melbourne CBD - Melbourne Central","3/09/2010 10:00:00 AM","16.88"
"35370","Melbourne CBD - Melbourne Central","3/09/2010 10:15:00 AM","17.2"
"35371","Melbourne CBD - Melbourne Central","3/09/2010 10:30:00 AM","15.56"
"35372","Melbourne CBD - Melbourne Central","3/09/2010 10:45:00 AM","15.62"
"35373","Melbourne CBD - Melbourne Central","3/09/2010 11:00:00 AM","17.87"
"35374","Melbourne CBD - Melbourne Central","3/09/2010 11:15:00 AM","15.57"
"35375","Melbourne CBD - Melbourne Central","3/09/2010 11:30:00 AM","16.08"
"35376","Melbourne CBD - Melbourne Central","3/09/2010 11:45:00 AM","15.91"
"35377","Melbourne CBD - Melbourne Central","3/09/2010 12:00:00 PM","15.66"
"35378","Melbourne CBD - Melbourne Central","3/09/2010 12:15:00 PM","16.76"
"35379","Melbourne CBD - Melbourne Central","3/09/2010 12:30:00 PM","17.47"
"35380","Melbourne CBD - Melbourne Central","3/09/2010 12:45:00 PM","17.33"
"35381","Melbourne CBD - Melbourne Central","3/09/2010 1:00:00 PM","17.96"
"35382","Melbourne CBD - Melbourne Central","3/09/2010 1:15:00 PM","18.73"
"35383","Melbourne CBD - Melbourne Central","3/09/2010 1:30:00 PM","17.28"
"35384","Melbourne CBD - Melbourne Central","3/09/2010 1:45:00 PM","18.56"
"35385","Melbourne CBD - Melbourne Central","3/09/2010 2:00:00 PM","17.46"
"35386","Melbourne CBD - Melbourne Central","3/09/2010 2:15:00 PM","18.63"
"35387","Melbourne CBD - Melbourne Central","3/09/2010 2:30:00 PM","15.93"
"35388","Melbourne CBD - Melbourne Central","3/09/2010 2:45:00 PM","15.9"
"35389","Melbourne CBD - Melbourne Central","3/09/2010 3:00:00 PM","16.1"
"35390","Melbourne CBD - Melbourne Central","3/09/2010 3:15:00 PM","14.82"
"35391","Melbourne CBD - Melbourne Central","3/09/2010 3:30:00 PM","15.24"
"35392","Melbourne CBD - Melbourne Central","3/09/2010 3:45:00 PM","15.94"
"35393","Melbourne CBD - Melbourne Central","3/09/2010 4:00:00 PM","16.43"
"35394","Melbourne CBD - Melbourne Central","3/09/2010 4:15:00 PM","15.88"
"35395","Melbourne CBD - Melbourne Central","3/09/2010 4:30:00 PM","16.32"
"35396","Melbourne CBD - Melbourne Central","3/09/2010 4:45:00 PM","16.97"
"35397","Melbourne CBD - Melbourne Central","3/09/2010 5:00:00 PM","18.24"
"35398","Melbourne CBD - Melbourne Central","3/09/2010 5:15:00 PM","18.71"
"35399","Melbourne CBD - Melbourne Central","3/09/2010 5:30:00 PM","17.8"
"35400","Melbourne CBD - Melbourne Central","3/09/2010 5:45:00 PM","17.75"
"35401","Melbourne CBD - Melbourne Central","3/09/2010 6:00:00 PM","19.17"
"35402","Melbourne CBD - Melbourne Central","3/09/2010 6:15:00 PM","19.69"
"35403","Melbourne CBD - Melbourne Central","3/09/2010 6:30:00 PM","19.93"
"35404","Melbourne CBD - Melbourne Central","3/09/2010 6:45:00 PM","18.78"
"35405","Melbourne CBD - Melbourne Central","3/09/2010 7:00:00 PM","18.21"
"35406","Melbourne CBD - Melbourne Central","3/09/2010 7:15:00 PM","20.14"
"35407","Melbourne CBD - Melbourne Central","3/09/2010 7:30:00 PM","18.72"
"35408","Melbourne CBD - Melbourne Central","3/09/2010 7:45:00 PM","17.51"
"35409","Melbourne CBD - Melbourne Central","3/09/2010 8:00:00 PM","17.06"
"35410","Melbourne CBD - Melbourne Central","3/09/2010 8:15:00 PM","15.82"
"35411","Melbourne CBD - Melbourne Central","3/09/2010 8:30:00 PM","15.49"
"35412","Melbourne CBD - Melbourne Central","3/09/2010 8:45:00 PM","15.68"
"35413","Melbourne CBD - Melbourne Central","3/09/2010 9:00:00 PM","13.61"
"35414","Melbourne CBD - Melbourne Central","3/09/2010 9:15:00 PM","11.64"
"35415","Melbourne CBD - Melbourne Central","3/09/2010 9:30:00 PM","11.04"
"35416","Melbourne CBD - Melbourne Central","3/09/2010 9:45:00 PM","11.63"
"35417","Melbourne CBD - Melbourne Central","3/09/2010 10:00:00 PM","11.72"
"35418","Melbourne CBD - Melbourne Central","3/09/2010 10:15:00 PM","11.84"
"35419","Melbourne CBD - Melbourne Central","3/09/2010 10:30:00 PM","12.61"
"35420","Melbourne CBD - Melbourne Central","3/09/2010 10:45:00 PM","11.62"
"35421","Melbourne CBD - Melbourne Central","3/09/2010 11:00:00 PM","11.62"
"35422","Melbourne CBD - Melbourne Central","3/09/2010 11:15:00 PM","11.72"
"35423","Melbourne CBD - Melbourne Central","3/09/2010 11:30:00 PM","11.94"
"35424","Melbourne CBD - Melbourne Central","3/09/2010 11:45:00 PM","12.9"
"35425","Melbourne CBD - Melbourne Central","4/09/2010","12.29"
"35426","Melbourne CBD - Melbourne Central","4/09/2010 12:15:00 AM","11.68"
"35427","Melbourne CBD - Melbourne Central","4/09/2010 12:30:00 AM","12.24"
"35428","Melbourne CBD - Melbourne Central","4/09/2010 12:45:00 AM","11.62"
"35429","Melbourne CBD - Melbourne Central","4/09/2010 1:00:00 AM","8.26"
"35430","Melbourne CBD - Melbourne Central","4/09/2010 1:15:00 AM","2.15"
"35431","Melbourne CBD - Melbourne Central","4/09/2010 1:30:00 AM","2.2"
"35432","Melbourne CBD - Melbourne Central","4/09/2010 1:45:00 AM","1.99"
"35433","Melbourne CBD - Melbourne Central","4/09/2010 2:00:00 AM","1.9"
"35434","Melbourne CBD - Melbourne Central","4/09/2010 2:15:00 AM","1.91"
"35435","Melbourne CBD - Melbourne Central","4/09/2010 2:30:00 AM","2.09"
"35436","Melbourne CBD - Melbourne Central","4/09/2010 2:45:00 AM","2.02"
"35437","Melbourne CBD - Melbourne Central","4/09/2010 3:00:00 AM","2.07"
"35438","Melbourne CBD - Melbourne Central","4/09/2010 3:15:00 AM","2"
"35439","Melbourne CBD - Melbourne Central","4/09/2010 3:30:00 AM","1.87"
"35440","Melbourne CBD - Melbourne Central","4/09/2010 3:45:00 AM","1.98"
"35441","Melbourne CBD - Melbourne Central","4/09/2010 4:00:00 AM","2.06"
"35442","Melbourne CBD - Melbourne Central","4/09/2010 4:15:00 AM","2.06"
"35443","Melbourne CBD - Melbourne Central","4/09/2010 4:30:00 AM","2.09"
"35444","Melbourne CBD - Melbourne Central","4/09/2010 4:45:00 AM","1.89"
"35445","Melbourne CBD - Melbourne Central","4/09/2010 5:00:00 AM","1.99"
"35446","Melbourne CBD - Melbourne Central","4/09/2010 5:15:00 AM","2.06"
"35447","Melbourne CBD - Melbourne Central","4/09/2010 5:30:00 AM","1.94"
"35448","Melbourne CBD - Melbourne Central","4/09/2010 5:45:00 AM","1.91"
"35449","Melbourne CBD - Melbourne Central","4/09/2010 6:00:00 AM","2.02"
"35450","Melbourne CBD - Melbourne Central","4/09/2010 6:15:00 AM","2.06"
"35451","Melbourne CBD - Melbourne Central","4/09/2010 6:30:00 AM","1.82"
"35452","Melbourne CBD - Melbourne Central","4/09/2010 6:45:00 AM","1.99"
"35453","Melbourne CBD - Melbourne Central","4/09/2010 7:00:00 AM","1.98"
"35454","Melbourne CBD - Melbourne Central","4/09/2010 7:15:00 AM","1.88"
"35455","Melbourne CBD - Melbourne Central","4/09/2010 7:30:00 AM","2.1"
"35456","Melbourne CBD - Melbourne Central","4/09/2010 7:45:00 AM","2"
"35457","Melbourne CBD - Melbourne Central","4/09/2010 8:00:00 AM","1.84"
"35458","Melbourne CBD - Melbourne Central","4/09/2010 8:15:00 AM","2.03"
"35459","Melbourne CBD - Melbourne Central","4/09/2010 8:30:00 AM","2.04"
"35460","Melbourne CBD - Melbourne Central","4/09/2010 8:45:00 AM","2.26"
"35461","Melbourne CBD - Melbourne Central","4/09/2010 9:00:00 AM","8.75"
"35462","Melbourne CBD - Melbourne Central","4/09/2010 9:15:00 AM","18.47"
"35463","Melbourne CBD - Melbourne Central","4/09/2010 9:30:00 AM","19"
"35464","Melbourne CBD - Melbourne Central","4/09/2010 9:45:00 AM","19.74"
"35465","Melbourne CBD - Melbourne Central","4/09/2010 10:00:00 AM","19.38"
"35466","Melbourne CBD - Melbourne Central","4/09/2010 10:15:00 AM","18.85"
"35467","Melbourne CBD - Melbourne Central","4/09/2010 10:30:00 AM","20.01"
"35468","Melbourne CBD - Melbourne Central","4/09/2010 10:45:00 AM","18.2"
"35469","Melbourne CBD - Melbourne Central","4/09/2010 11:00:00 AM","19.13"
"35470","Melbourne CBD - Melbourne Central","4/09/2010 11:15:00 AM","17.52"
"35471","Melbourne CBD - Melbourne Central","4/09/2010 11:30:00 AM","18.76"
"35472","Melbourne CBD - Melbourne Central","4/09/2010 11:45:00 AM","18.09"
"35473","Melbourne CBD - Melbourne Central","4/09/2010 12:00:00 PM","18.23"
"35474","Melbourne CBD - Melbourne Central","4/09/2010 12:15:00 PM","18.36"
"35475","Melbourne CBD - Melbourne Central","4/09/2010 12:30:00 PM","18.41"
"35476","Melbourne CBD - Melbourne Central","4/09/2010 12:45:00 PM","16.92"
"35477","Melbourne CBD - Melbourne Central","4/09/2010 1:00:00 PM","18.03"
"35478","Melbourne CBD - Melbourne Central","4/09/2010 1:15:00 PM","19.79"
"35479","Melbourne CBD - Melbourne Central","4/09/2010 1:30:00 PM","17.42"
"35480","Melbourne CBD - Melbourne Central","4/09/2010 1:45:00 PM","17.11"
"35481","Melbourne CBD - Melbourne Central","4/09/2010 2:00:00 PM","17.72"
"35482","Melbourne CBD - Melbourne Central","4/09/2010 2:15:00 PM","17.21"
"35483","Melbourne CBD - Melbourne Central","4/09/2010 2:30:00 PM","16.66"
"35484","Melbourne CBD - Melbourne Central","4/09/2010 2:45:00 PM","16.82"
"35485","Melbourne CBD - Melbourne Central","4/09/2010 3:00:00 PM","18.9"
"35486","Melbourne CBD - Melbourne Central","4/09/2010 3:15:00 PM","17.8"
"35487","Melbourne CBD - Melbourne Central","4/09/2010 3:30:00 PM","18.16"
"35488","Melbourne CBD - Melbourne Central","4/09/2010 3:45:00 PM","18.89"
"35489","Melbourne CBD - Melbourne Central","4/09/2010 4:00:00 PM","18.39"
"35490","Melbourne CBD - Melbourne Central","4/09/2010 4:15:00 PM","18.56"
"35491","Melbourne CBD - Melbourne Central","4/09/2010 4:30:00 PM","17.78"
"35492","Melbourne CBD - Melbourne Central","4/09/2010 4:45:00 PM","16.5"
"35493","Melbourne CBD - Melbourne Central","4/09/2010 5:00:00 PM","18.5"
"35494","Melbourne CBD - Melbourne Central","4/09/2010 5:15:00 PM","19.72"
"35495","Melbourne CBD - Melbourne Central","4/09/2010 5:30:00 PM","17.47"
"35496","Melbourne CBD - Melbourne Central","4/09/2010 5:45:00 PM","16.62"
"35497","Melbourne CBD - Melbourne Central","4/09/2010 6:00:00 PM","14.92"
"35498","Melbourne CBD - Melbourne Central","4/09/2010 6:15:00 PM","10.66"
"35499","Melbourne CBD - Melbourne Central","4/09/2010 6:30:00 PM","2.29"
"35500","Melbourne CBD - Melbourne Central","4/09/2010 6:45:00 PM","2.01"
"35501","Melbourne CBD - Melbourne Central","4/09/2010 7:00:00 PM","2.09"
"35502","Melbourne CBD - Melbourne Central","4/09/2010 7:15:00 PM","1.88"
"35503","Melbourne CBD - Melbourne Central","4/09/2010 7:30:00 PM","2.03"
"35504","Melbourne CBD - Melbourne Central","4/09/2010 7:45:00 PM","2.16"
"35505","Melbourne CBD - Melbourne Central","4/09/2010 8:00:00 PM","3.54"
"35506","Melbourne CBD - Melbourne Central","4/09/2010 8:15:00 PM","11.08"
"35507","Melbourne CBD - Melbourne Central","4/09/2010 8:30:00 PM","11.71"
"35508","Melbourne CBD - Melbourne Central","4/09/2010 8:45:00 PM","10.67"
"35509","Melbourne CBD - Melbourne Central","4/09/2010 9:00:00 PM","10.68"
"35510","Melbourne CBD - Melbourne Central","4/09/2010 9:15:00 PM","11.19"
"35511","Melbourne CBD - Melbourne Central","4/09/2010 9:30:00 PM","11.38"
"35512","Melbourne CBD - Melbourne Central","4/09/2010 9:45:00 PM","12.31"
"35513","Melbourne CBD - Melbourne Central","4/09/2010 10:00:00 PM","11.38"
"35514","Melbourne CBD - Melbourne Central","4/09/2010 10:15:00 PM","11.09"
"35515","Melbourne CBD - Melbourne Central","4/09/2010 10:30:00 PM","11.47"
"35516","Melbourne CBD - Melbourne Central","4/09/2010 10:45:00 PM","11.81"
"35517","Melbourne CBD - Melbourne Central","4/09/2010 11:00:00 PM","12.27"
"35518","Melbourne CBD - Melbourne Central","4/09/2010 11:15:00 PM","11.9"
"35519","Melbourne CBD - Melbourne Central","4/09/2010 11:30:00 PM","12.89"
"35520","Melbourne CBD - Melbourne Central","4/09/2010 11:45:00 PM","11.58"
"35521","Melbourne CBD - Melbourne Central","5/09/2010","7.67"
"35522","Melbourne CBD - Melbourne Central","5/09/2010 12:15:00 AM","11.61"
"35523","Melbourne CBD - Melbourne Central","5/09/2010 12:30:00 AM","11.61"
"35524","Melbourne CBD - Melbourne Central","5/09/2010 12:45:00 AM","11.67"
"35525","Melbourne CBD - Melbourne Central","5/09/2010 1:00:00 AM","11.08"
"35526","Melbourne CBD - Melbourne Central","5/09/2010 1:15:00 AM","11.62"
"35527","Melbourne CBD - Melbourne Central","5/09/2010 1:30:00 AM","11.46"
"35528","Melbourne CBD - Melbourne Central","5/09/2010 1:45:00 AM","8.39"
"35529","Melbourne CBD - Melbourne Central","5/09/2010 2:00:00 AM","2.21"
"35530","Melbourne CBD - Melbourne Central","5/09/2010 2:15:00 AM","2.04"
"35531","Melbourne CBD - Melbourne Central","5/09/2010 2:30:00 AM","1.96"
"35532","Melbourne CBD - Melbourne Central","5/09/2010 2:45:00 AM","1.91"
"35533","Melbourne CBD - Melbourne Central","5/09/2010 3:00:00 AM","2.02"
