gym,timestamp,attendeeCount,consumption
Chadstone Platinum,2010-09-22 11:00:00.000000,77,334.67
Chadstone Platinum,2010-09-22 16:00:00.000000,232,358.77
Chadstone Platinum,2010-09-22 21:00:00.000000,1,187.4
Chadstone Platinum,2010-09-23 02:00:00.000000,19,125.02
Chadstone Platinum,2010-09-23 07:00:00.000000,72,333.76
Chadstone Platinum,2010-09-23 12:00:00.000000,92,334.16
Chadstone Platinum,2010-09-23 17:00:00.000000,169,302.06
Chadstone Platinum,2010-09-23 22:00:00.000000,0,134.07
Chadstone Platinum,2010-09-24 03:00:00.000000,49,171.23
Chadstone Platinum,2010-09-24 08:00:00.000000,81,316.39
Chadstone Platinum,2010-09-24 13:00:00.000000,124,282.85
Chadstone Platinum,2010-09-24 18:00:00.000000,53,258.3
Chadstone Platinum,2010-09-24 23:00:00.000000,0,90.22
Chadstone Platinum,2010-09-25 04:00:00.000000,54,171.0
Chadstone Platinum,2010-09-25 09:00:00.000000,105,315.55
Chadstone Platinum,2010-09-25 14:00:00.000000,38,272.73
Chadstone Platinum,2010-09-25 19:00:00.000000,0,128.71
Chadstone Platinum,2010-09-26 00:00:00.000000,0,41.45
Chadstone Platinum,2010-09-26 05:00:00.000000,48,128.99
Chadstone Platinum,2010-09-26 10:00:00.000000,70,321.05
Chadstone Platinum,2010-09-26 15:00:00.000000,13,211.13
Chadstone Platinum,2010-09-26 20:00:00.000000,0,110.92
Chadstone Platinum,2010-09-27 01:00:00.000000,1,62.62
Chadstone Platinum,2010-09-27 06:00:00.000000,87,337.14
Chadstone Platinum,2010-09-27 11:00:00.000000,67,325.05
Chadstone Platinum,2010-09-27 16:00:00.000000,264,344.52
Chadstone Platinum,2010-09-27 21:00:00.000000,6,187.19
Chadstone Platinum,2010-09-28 02:00:00.000000,37,146.03
Chadstone Platinum,2010-09-28 07:00:00.000000,63,321.78
Chadstone Platinum,2010-09-28 12:00:00.000000,97,317.14
Chadstone Platinum,2010-09-28 17:00:00.000000,228,338.68
Chadstone Platinum,2010-09-28 22:00:00.000000,1,132.88
Chadstone Platinum,2010-09-29 03:00:00.000000,42,186.23
Chadstone Platinum,2010-09-29 08:00:00.000000,61,332.78
Chadstone Platinum,2010-09-29 13:00:00.000000,152,335.23
Chadstone Platinum,2010-09-29 18:00:00.000000,147,312.07
Chadstone Platinum,2010-09-29 23:00:00.000000,0,106.49
Chadstone Platinum,2010-09-30 04:00:00.000000,53,234.42
Chadstone Platinum,2010-09-30 09:00:00.000000,65,326.42
Chadstone Platinum,2010-09-30 14:00:00.000000,172,336.96
Chadstone Platinum,2010-09-30 19:00:00.000000,53,234.52
Chadstone Platinum,2010-10-01 00:00:00.000000,0,71.38
Chadstone Platinum,2010-10-01 05:00:00.000000,79,287.41
Chadstone Platinum,2010-10-01 10:00:00.000000,74,297.93
Chadstone Platinum,2010-10-01 15:00:00.000000,149,315.91
Chadstone Platinum,2010-10-01 20:00:00.000000,8,179.81
Chadstone Platinum,2010-10-02 01:00:00.000000,0,48.18
Chadstone Platinum,2010-10-02 06:00:00.000000,126,282.47
Chadstone Platinum,2010-10-02 11:00:00.000000,67,304.82
Chadstone Platinum,2010-10-02 16:00:00.000000,23,154.78
Chadstone Platinum,2010-10-02 21:00:00.000000,0,61.76
Chadstone Platinum,2010-10-03 02:00:00.000000,0,60.45
Chadstone Platinum,2010-10-03 07:00:00.000000,79,280.06
Chadstone Platinum,2010-10-03 12:00:00.000000,56,284.17
Chadstone Platinum,2010-10-03 17:00:00.000000,0,154.03
Chadstone Platinum,2010-10-03 22:00:00.000000,0,44.56
Chadstone Platinum,2010-10-04 03:00:00.000000,36,219.05
Chadstone Platinum,2010-10-04 08:00:00.000000,74,336.92
Chadstone Platinum,2010-10-04 13:00:00.000000,181,338.12
Chadstone Platinum,2010-10-04 18:00:00.000000,168,263.67
Chadstone Platinum,2010-10-04 23:00:00.000000,0,104.52
Chadstone Platinum,2010-10-05 04:00:00.000000,37,289.43
Chadstone Platinum,2010-10-05 09:00:00.000000,68,318.63
Chadstone Platinum,2010-10-05 14:00:00.000000,232,347.16
Chadstone Platinum,2010-10-05 19:00:00.000000,81,214.96
Chadstone Platinum,2010-10-06 00:00:00.000000,0,116.86
Chadstone Platinum,2010-10-06 05:00:00.000000,72,335.16
Chadstone Platinum,2010-10-06 10:00:00.000000,76,338.09
Chadstone Platinum,2010-10-06 15:00:00.000000,224,350.04
Chadstone Platinum,2010-10-06 20:00:00.000000,25,182.54
Chadstone Platinum,2010-10-07 01:00:00.000000,1,118.39
Chadstone Platinum,2010-10-07 06:00:00.000000,102,334.51
Chadstone Platinum,2010-10-07 11:00:00.000000,78,315.79
Chadstone Platinum,2010-10-07 16:00:00.000000,199,301.57
Chadstone Platinum,2010-10-07 21:00:00.000000,0,104.08
Chadstone Platinum,2010-10-08 02:00:00.000000,30,169.38
Chadstone Platinum,2010-10-08 07:00:00.000000,97,308.06
Chadstone Platinum,2010-10-08 12:00:00.000000,83,291.6
Chadstone Platinum,2010-10-08 17:00:00.000000,115,246.79
Chadstone Platinum,2010-10-08 22:00:00.000000,0,63.96
Chadstone Platinum,2010-10-09 03:00:00.000000,20,159.94
Chadstone Platinum,2010-10-09 08:00:00.000000,142,310.26
Chadstone Platinum,2010-10-09 13:00:00.000000,68,259.55
Chadstone Platinum,2010-10-09 18:00:00.000000,0,97.29
Chadstone Platinum,2010-10-09 23:00:00.000000,0,41.1
Chadstone Platinum,2010-10-10 04:00:00.000000,0,126.66
Chadstone Platinum,2010-10-10 09:00:00.000000,98,313.56
Chadstone Platinum,2010-10-10 14:00:00.000000,37,150.4
Chadstone Platinum,2010-10-10 19:00:00.000000,0,110.86
Chadstone Platinum,2010-10-11 00:00:00.000000,0,57.62
Chadstone Platinum,2010-10-11 05:00:00.000000,71,335.69
Chadstone Platinum,2010-10-11 10:00:00.000000,80,323.22
Chadstone Platinum,2010-10-11 15:00:00.000000,257,336.99
Chadstone Platinum,2010-10-11 20:00:00.000000,38,154.23
Chadstone Platinum,2010-10-12 01:00:00.000000,5,112.29
Chadstone Platinum,2010-10-12 06:00:00.000000,76,340.1
Chadstone Platinum,2010-10-12 11:00:00.000000,77,332.27
Chadstone Platinum,2010-10-12 16:00:00.000000,258,337.05
Chadstone Platinum,2010-10-12 21:00:00.000000,5,111.22
Chadstone Platinum,2010-10-13 02:00:00.000000,44,174.84
Chadstone Platinum,2010-10-13 07:00:00.000000,69,320.97
Chadstone Platinum,2010-10-13 12:00:00.000000,112,330.28
Chadstone Platinum,2010-10-13 17:00:00.000000,242,315.86
Chadstone Platinum,2010-10-13 22:00:00.000000,0,89.6
Chadstone Platinum,2010-10-14 03:00:00.000000,46,240.06
Chadstone Platinum,2010-10-14 08:00:00.000000,76,312.12
Chadstone Platinum,2010-10-14 13:00:00.000000,124,337.51
Chadstone Platinum,2010-10-14 18:00:00.000000,135,193.39
Chadstone Platinum,2010-10-14 23:00:00.000000,0,67.18
Chadstone Platinum,2010-10-15 04:00:00.000000,49,280.54
Chadstone Platinum,2010-10-15 09:00:00.000000,79,319.37
Chadstone Platinum,2010-10-15 14:00:00.000000,126,333.24
Chadstone Platinum,2010-10-15 19:00:00.000000,23,151.26
Chadstone Platinum,2010-10-16 00:00:00.000000,0,40.19
Chadstone Platinum,2010-10-16 05:00:00.000000,80,296.08
Chadstone Platinum,2010-10-16 10:00:00.000000,77,336.5
Chadstone Platinum,2010-10-16 15:00:00.000000,48,230.92
Chadstone Platinum,2010-10-16 20:00:00.000000,0,53.2
Chadstone Platinum,2010-10-17 01:00:00.000000,0,41.03
Chadstone Platinum,2010-10-17 06:00:00.000000,63,253.04
Chadstone Platinum,2010-10-17 11:00:00.000000,63,313.79
Chadstone Platinum,2010-10-17 16:00:00.000000,9,114.02
Chadstone Platinum,2010-10-17 21:00:00.000000,0,48.94
Chadstone Platinum,2010-10-18 02:00:00.000000,31,175.45
Chadstone Platinum,2010-10-18 07:00:00.000000,66,355.71
Chadstone Platinum,2010-10-18 12:00:00.000000,105,338.2
Chadstone Platinum,2010-10-18 17:00:00.000000,280,317.74
Chadstone Platinum,2010-10-18 22:00:00.000000,0,121.86
Chadstone Platinum,2010-10-19 03:00:00.000000,37,239.11
Chadstone Platinum,2010-10-19 08:00:00.000000,59,331.45
Chadstone Platinum,2010-10-19 13:00:00.000000,161,341.93
Chadstone Platinum,2010-10-19 18:00:00.000000,129,258.31
Chadstone Platinum,2010-10-19 23:00:00.000000,0,77.75
Chadstone Platinum,2010-10-20 04:00:00.000000,43,305.94
Chadstone Platinum,2010-10-20 09:00:00.000000,79,334.5
Chadstone Platinum,2010-10-20 14:00:00.000000,207,337.75
Chadstone Platinum,2010-10-20 19:00:00.000000,70,223.68
Chadstone Platinum,2010-10-21 00:00:00.000000,0,64.47
Chadstone Platinum,2010-10-21 05:00:00.000000,73,343.25
Chadstone Platinum,2010-10-21 10:00:00.000000,73,329.98
Chadstone Platinum,2010-10-21 15:00:00.000000,176,339.42
Chadstone Platinum,2010-10-21 20:00:00.000000,20,114.47
Chadstone Platinum,2010-10-22 01:00:00.000000,3,101.73
Chadstone Platinum,2010-10-22 06:00:00.000000,101,316.28
Chadstone Platinum,2010-10-22 11:00:00.000000,66,303.02
Chadstone Platinum,2010-10-22 16:00:00.000000,139,278.29
Chadstone Platinum,2010-10-22 21:00:00.000000,0,69.22
Chadstone Platinum,2010-10-23 02:00:00.000000,1,100.15
Chadstone Platinum,2010-10-23 07:00:00.000000,131,323.19
Chadstone Platinum,2010-10-23 12:00:00.000000,89,297.08
Chadstone Platinum,2010-10-23 17:00:00.000000,11,67.38
Chadstone Platinum,2010-10-23 22:00:00.000000,0,77.38
Chadstone Platinum,2010-10-24 03:00:00.000000,0,54.45
Chadstone Platinum,2010-10-24 08:00:00.000000,108,330.08
Chadstone Platinum,2010-10-24 13:00:00.000000,34,199.59
Chadstone Platinum,2010-10-24 18:00:00.000000,0,54.88
Chadstone Platinum,2010-10-24 23:00:00.000000,0,78.25
Chadstone Platinum,2010-10-25 04:00:00.000000,43,282.09
Chadstone Platinum,2010-10-25 09:00:00.000000,96,325.19
Chadstone Platinum,2010-10-25 14:00:00.000000,229,344.54
Chadstone Platinum,2010-10-25 19:00:00.000000,77,210.66
Chadstone Platinum,2010-10-26 00:00:00.000000,0,78.19
Chadstone Platinum,2010-10-26 05:00:00.000000,68,318.76
Chadstone Platinum,2010-10-26 10:00:00.000000,101,327.26
Chadstone Platinum,2010-10-26 15:00:00.000000,232,340.73
Chadstone Platinum,2010-10-26 20:00:00.000000,38,155.86
Chadstone Platinum,2010-10-27 01:00:00.000000,1,117.81
Chadstone Platinum,2010-10-27 06:00:00.000000,92,342.33
Chadstone Platinum,2010-10-27 11:00:00.000000,78,328.18
Chadstone Platinum,2010-10-27 16:00:00.000000,256,345.92
Chadstone Platinum,2010-10-27 21:00:00.000000,7,108.35
Chadstone Platinum,2010-10-28 02:00:00.000000,29,165.6
Chadstone Platinum,2010-10-28 07:00:00.000000,90,331.59
Chadstone Platinum,2010-10-28 12:00:00.000000,65,324.87
Chadstone Platinum,2010-10-28 17:00:00.000000,162,267.18
Chadstone Platinum,2010-10-28 22:00:00.000000,0,74.1
Chadstone Platinum,2010-10-29 03:00:00.000000,42,216.35
Chadstone Platinum,2010-10-29 08:00:00.000000,108,312.93
Chadstone Platinum,2010-10-29 13:00:00.000000,111,310.75
Chadstone Platinum,2010-10-29 18:00:00.000000,44,180.47
Chadstone Platinum,2010-10-29 23:00:00.000000,0,75.53
Chadstone Platinum,2010-10-30 04:00:00.000000,49,227.1
Chadstone Platinum,2010-10-30 09:00:00.000000,107,310.09
Chadstone Platinum,2010-10-30 14:00:00.000000,46,232.98
Chadstone Platinum,2010-10-30 19:00:00.000000,0,102.9
Chadstone Platinum,2010-10-31 00:00:00.000000,0,33.98
Chadstone Platinum,2010-10-31 05:00:00.000000,39,187.31
Chadstone Platinum,2010-10-31 10:00:00.000000,94,307.89
Chadstone Platinum,2010-10-31 15:00:00.000000,28,114.67
Chadstone Platinum,2010-10-31 20:00:00.000000,0,91.67
North Sydney,2010-09-01 00:00:00.000000,0,108.74
North Sydney,2010-09-01 05:00:00.000000,173,247.27
North Sydney,2010-09-01 10:00:00.000000,438,312.55
North Sydney,2010-09-01 15:00:00.000000,365,315.18
North Sydney,2010-09-01 20:00:00.000000,4,156.47
North Sydney,2010-09-02 01:00:00.000000,12,112.54
North Sydney,2010-09-02 06:00:00.000000,207,283.1
North Sydney,2010-09-02 11:00:00.000000,415,307.07
North Sydney,2010-09-02 16:00:00.000000,247,287.18
North Sydney,2010-09-02 21:00:00.000000,0,112.9
North Sydney,2010-09-03 02:00:00.000000,117,186.14
North Sydney,2010-09-03 07:00:00.000000,146,296.94
North Sydney,2010-09-03 12:00:00.000000,309,301.82
North Sydney,2010-09-03 17:00:00.000000,153,254.06
North Sydney,2010-09-03 22:00:00.000000,0,29.59
North Sydney,2010-09-06 00:00:00.000000,0,68.28
North Sydney,2010-09-06 05:00:00.000000,190,253.41
North Sydney,2010-09-06 10:00:00.000000,396,303.24
North Sydney,2010-09-06 15:00:00.000000,425,304.24
North Sydney,2010-09-06 20:00:00.000000,10,160.15
North Sydney,2010-09-07 01:00:00.000000,16,114.24
North Sydney,2010-09-07 06:00:00.000000,239,295.05
North Sydney,2010-09-07 11:00:00.000000,448,313.9
North Sydney,2010-09-07 16:00:00.000000,367,310.83
North Sydney,2010-09-07 21:00:00.000000,3,156.05
North Sydney,2010-09-08 02:00:00.000000,113,111.1
North Sydney,2010-09-08 07:00:00.000000,185,280.49
North Sydney,2010-09-08 12:00:00.000000,442,309.0
North Sydney,2010-09-08 17:00:00.000000,302,281.88
North Sydney,2010-09-08 22:00:00.000000,0,113.55
North Sydney,2010-09-09 03:00:00.000000,172,153.05
North Sydney,2010-09-09 08:00:00.000000,267,197.78
North Sydney,2010-09-09 13:00:00.000000,280,291.28
North Sydney,2010-09-09 18:00:00.000000,80,249.26
North Sydney,2010-09-09 23:00:00.000000,0,178.76
North Sydney,2010-09-10 04:00:00.000000,145,238.97
North Sydney,2010-09-10 09:00:00.000000,327,289.72
North Sydney,2010-09-10 14:00:00.000000,196,288.54
North Sydney,2010-09-10 19:00:00.000000,14,215.56
North Sydney,2010-09-12 21:00:00.000000,0,65.59
North Sydney,2010-09-13 02:00:00.000000,96,189.39
North Sydney,2010-09-13 07:00:00.000000,149,279.54
North Sydney,2010-09-13 12:00:00.000000,420,320.45
North Sydney,2010-09-13 17:00:00.000000,344,294.65
North Sydney,2010-09-13 22:00:00.000000,0,195.41
North Sydney,2010-09-14 03:00:00.000000,202,228.46
North Sydney,2010-09-14 08:00:00.000000,343,291.04
North Sydney,2010-09-14 13:00:00.000000,361,298.85
North Sydney,2010-09-14 18:00:00.000000,122,280.85
North Sydney,2010-09-14 23:00:00.000000,0,173.97
North Sydney,2010-09-15 04:00:00.000000,180,224.8
North Sydney,2010-09-15 09:00:00.000000,430,295.55
North Sydney,2010-09-15 14:00:00.000000,368,302.52
North Sydney,2010-09-15 19:00:00.000000,52,244.9
North Sydney,2010-09-16 00:00:00.000000,0,178.14
North Sydney,2010-09-16 05:00:00.000000,213,252.7
North Sydney,2010-09-16 10:00:00.000000,415,288.53
North Sydney,2010-09-16 15:00:00.000000,252,292.54
North Sydney,2010-09-16 20:00:00.000000,6,192.96
North Sydney,2010-09-17 01:00:00.000000,11,180.87
North Sydney,2010-09-17 06:00:00.000000,216,251.53
North Sydney,2010-09-17 11:00:00.000000,310,285.38
North Sydney,2010-09-17 16:00:00.000000,159,272.67
North Sydney,2010-09-17 21:00:00.000000,0,109.97
North Sydney,2010-09-19 23:00:00.000000,0,129.73
North Sydney,2010-09-20 04:00:00.000000,172,255.96
North Sydney,2010-09-20 09:00:00.000000,416,311.36
North Sydney,2010-09-20 14:00:00.000000,437,308.75
North Sydney,2010-09-20 19:00:00.000000,56,241.25
North Sydney,2010-09-21 00:00:00.000000,0,180.8
North Sydney,2010-09-21 05:00:00.000000,279,279.16
North Sydney,2010-09-21 10:00:00.000000,455,314.94
North Sydney,2010-09-21 15:00:00.000000,393,308.14
North Sydney,2010-09-21 20:00:00.000000,12,230.4
North Sydney,2010-09-22 01:00:00.000000,8,168.17
North Sydney,2010-09-22 06:00:00.000000,203,283.49
North Sydney,2010-09-22 11:00:00.000000,446,319.4
North Sydney,2010-09-22 16:00:00.000000,365,298.57
North Sydney,2010-09-22 21:00:00.000000,2,187.28
North Sydney,2010-09-23 02:00:00.000000,127,197.18
North Sydney,2010-09-23 07:00:00.000000,202,293.18
North Sydney,2010-09-23 12:00:00.000000,398,315.89
North Sydney,2010-09-23 17:00:00.000000,208,265.43
North Sydney,2010-09-23 22:00:00.000000,0,179.95
North Sydney,2010-09-24 03:00:00.000000,179,223.94
North Sydney,2010-09-24 08:00:00.000000,259,273.56
North Sydney,2010-09-24 13:00:00.000000,266,294.59
North Sydney,2010-09-24 18:00:00.000000,44,240.94
North Sydney,2010-09-24 23:00:00.000000,0,40.37
North Sydney,2010-09-26 20:00:00.000000,0,33.17
North Sydney,2010-09-27 01:00:00.000000,11,168.58
North Sydney,2010-09-27 06:00:00.000000,210,298.47
North Sydney,2010-09-27 11:00:00.000000,464,337.22
North Sydney,2010-09-27 16:00:00.000000,398,328.57
North Sydney,2010-09-27 21:00:00.000000,2,204.82
North Sydney,2010-09-28 02:00:00.000000,164,196.31
North Sydney,2010-09-28 07:00:00.000000,234,302.91
North Sydney,2010-09-28 12:00:00.000000,426,304.74
North Sydney,2010-09-28 17:00:00.000000,357,295.69
North Sydney,2010-09-28 22:00:00.000000,0,189.97
North Sydney,2010-09-29 03:00:00.000000,184,220.66
North Sydney,2010-09-29 08:00:00.000000,346,281.45
North Sydney,2010-09-29 13:00:00.000000,396,317.57
North Sydney,2010-09-29 18:00:00.000000,115,277.95
North Sydney,2010-09-29 23:00:00.000000,0,177.66
North Sydney,2010-09-30 04:00:00.000000,243,251.11
North Sydney,2010-09-30 09:00:00.000000,378,289.84
North Sydney,2010-09-30 14:00:00.000000,268,305.82
North Sydney,2010-09-30 19:00:00.000000,28,211.05
North Sydney,2010-10-01 00:00:00.000000,0,175.53
North Sydney,2010-10-01 05:00:00.000000,226,272.15
North Sydney,2010-10-01 10:00:00.000000,313,297.09
North Sydney,2010-10-01 15:00:00.000000,186,263.13
North Sydney,2010-10-01 20:00:00.000000,4,172.52
North Sydney,2010-10-04 23:00:00.000000,0,127.37
North Sydney,2010-10-05 04:00:00.000000,212,283.85
North Sydney,2010-10-05 09:00:00.000000,421,319.12
North Sydney,2010-10-05 14:00:00.000000,411,304.94
North Sydney,2010-10-05 19:00:00.000000,57,227.9
North Sydney,2010-10-06 00:00:00.000000,0,163.47
North Sydney,2010-10-06 05:00:00.000000,229,275.92
North Sydney,2010-10-06 10:00:00.000000,420,306.07
North Sydney,2010-10-06 15:00:00.000000,409,297.42
North Sydney,2010-10-06 20:00:00.000000,10,208.78
North Sydney,2010-10-07 01:00:00.000000,0,188.54
North Sydney,2010-10-07 06:00:00.000000,253,273.59
North Sydney,2010-10-07 11:00:00.000000,405,284.7
North Sydney,2010-10-07 16:00:00.000000,250,277.74
North Sydney,2010-10-07 21:00:00.000000,0,192.03
North Sydney,2010-10-08 02:00:00.000000,112,219.42
North Sydney,2010-10-08 07:00:00.000000,154,266.7
North Sydney,2010-10-08 12:00:00.000000,273,283.37
North Sydney,2010-10-08 17:00:00.000000,131,257.51
North Sydney,2010-10-08 22:00:00.000000,0,65.59
North Sydney,2010-10-11 00:00:00.000000,0,157.66
North Sydney,2010-10-11 05:00:00.000000,189,281.92
North Sydney,2010-10-11 10:00:00.000000,433,310.37
North Sydney,2010-10-11 15:00:00.000000,424,295.09
North Sydney,2010-10-11 20:00:00.000000,14,177.6
North Sydney,2010-10-12 01:00:00.000000,13,182.33
North Sydney,2010-10-12 06:00:00.000000,258,280.21
North Sydney,2010-10-12 11:00:00.000000,469,301.71
North Sydney,2010-10-12 16:00:00.000000,373,285.84
North Sydney,2010-10-12 21:00:00.000000,5,187.62
North Sydney,2010-10-13 02:00:00.000000,113,209.35
North Sydney,2010-10-13 07:00:00.000000,204,268.85
North Sydney,2010-10-13 12:00:00.000000,416,293.8
North Sydney,2010-10-13 17:00:00.000000,288,256.61
North Sydney,2010-10-13 22:00:00.000000,0,171.5
North Sydney,2010-10-14 03:00:00.000000,172,241.57
North Sydney,2010-10-14 08:00:00.000000,332,288.46
North Sydney,2010-10-14 13:00:00.000000,304,286.08
North Sydney,2010-10-14 18:00:00.000000,83,225.99
North Sydney,2010-10-14 23:00:00.000000,0,171.34
North Sydney,2010-10-15 04:00:00.000000,176,268.7
North Sydney,2010-10-15 09:00:00.000000,291,303.27
North Sydney,2010-10-15 14:00:00.000000,233,283.71
North Sydney,2010-10-15 19:00:00.000000,16,208.27
North Sydney,2010-10-17 21:00:00.000000,0,66.05
North Sydney,2010-10-18 02:00:00.000000,88,223.51
North Sydney,2010-10-18 07:00:00.000000,199,278.09
North Sydney,2010-10-18 12:00:00.000000,406,297.51
North Sydney,2010-10-18 17:00:00.000000,332,264.18
North Sydney,2010-10-18 22:00:00.000000,0,174.88
North Sydney,2010-10-19 03:00:00.000000,204,257.59
North Sydney,2010-10-19 08:00:00.000000,369,305.99
North Sydney,2010-10-19 13:00:00.000000,367,324.74
North Sydney,2010-10-19 18:00:00.000000,131,258.3
North Sydney,2010-10-19 23:00:00.000000,0,165.91
North Sydney,2010-10-20 04:00:00.000000,224,281.85
North Sydney,2010-10-20 09:00:00.000000,393,311.84
North Sydney,2010-10-20 14:00:00.000000,350,310.37
North Sydney,2010-10-20 19:00:00.000000,38,222.7
North Sydney,2010-10-21 00:00:00.000000,0,106.53
North Sydney,2010-10-21 05:00:00.000000,230,290.78
North Sydney,2010-10-21 10:00:00.000000,416,325.69
North Sydney,2010-10-21 15:00:00.000000,258,290.66
North Sydney,2010-10-21 20:00:00.000000,6,100.68
North Sydney,2010-10-22 01:00:00.000000,13,109.82
North Sydney,2010-10-22 06:00:00.000000,200,245.43
North Sydney,2010-10-22 11:00:00.000000,343,280.53
North Sydney,2010-10-22 16:00:00.000000,148,227.87
North Sydney,2010-10-22 21:00:00.000000,0,73.37
North Sydney,2010-10-24 23:00:00.000000,0,56.21
North Sydney,2010-10-25 04:00:00.000000,167,268.0
North Sydney,2010-10-25 09:00:00.000000,394,327.05
North Sydney,2010-10-25 14:00:00.000000,384,308.18
North Sydney,2010-10-25 19:00:00.000000,39,155.89
North Sydney,2010-10-26 00:00:00.000000,0,93.96
North Sydney,2010-10-26 05:00:00.000000,281,294.35
North Sydney,2010-10-26 10:00:00.000000,450,311.22
North Sydney,2010-10-26 15:00:00.000000,388,316.03
North Sydney,2010-10-26 20:00:00.000000,17,168.47
North Sydney,2010-10-27 01:00:00.000000,9,116.95
North Sydney,2010-10-27 06:00:00.000000,225,302.5
North Sydney,2010-10-27 11:00:00.000000,334,311.24
North Sydney,2010-10-27 16:00:00.000000,336,313.54
North Sydney,2010-10-27 21:00:00.000000,2,119.83
North Sydney,2010-10-28 02:00:00.000000,114,170.09
North Sydney,2010-10-28 07:00:00.000000,179,297.25
North Sydney,2010-10-28 12:00:00.000000,407,308.63
North Sydney,2010-10-28 17:00:00.000000,198,229.26
North Sydney,2010-10-28 22:00:00.000000,0,107.14
North Sydney,2010-10-29 03:00:00.000000,172,213.24
North Sydney,2010-10-29 08:00:00.000000,261,295.57
North Sydney,2010-10-29 13:00:00.000000,268,292.2
North Sydney,2010-10-29 18:00:00.000000,48,175.84
North Sydney,2010-10-29 23:00:00.000000,0,19.97
Bondi Platinum,2010-09-01 00:00:00.000000,0,280.01
Bondi Platinum,2010-09-01 05:00:00.000000,627,441.41
Bondi Platinum,2010-09-01 10:00:00.000000,286,418.21
Bondi Platinum,2010-09-01 15:00:00.000000,577,448.04
Bondi Platinum,2010-09-01 20:00:00.000000,27,351.52
Bondi Platinum,2010-09-02 01:00:00.000000,61,305.31
Bondi Platinum,2010-09-02 06:00:00.000000,523,444.87
Bondi Platinum,2010-09-02 11:00:00.000000,282,409.73
Bondi Platinum,2010-09-02 16:00:00.000000,529,500.83
Bondi Platinum,2010-09-02 21:00:00.000000,4,323.71
Bondi Platinum,2010-09-03 02:00:00.000000,212,341.06
Bondi Platinum,2010-09-03 07:00:00.000000,547,450.2
Bondi Platinum,2010-09-03 12:00:00.000000,282,400.26
Bondi Platinum,2010-09-03 17:00:00.000000,222,421.68
Bondi Platinum,2010-09-03 22:00:00.000000,0,278.6
Bondi Platinum,2010-09-04 03:00:00.000000,178,307.24
Bondi Platinum,2010-09-04 08:00:00.000000,626,464.19
Bondi Platinum,2010-09-04 13:00:00.000000,344,400.02
Bondi Platinum,2010-09-04 18:00:00.000000,26,330.92
Bondi Platinum,2010-09-04 23:00:00.000000,0,275.82
Bondi Platinum,2010-09-05 04:00:00.000000,143,341.46
Bondi Platinum,2010-09-05 09:00:00.000000,361,441.58
Bondi Platinum,2010-09-05 14:00:00.000000,252,409.21
Bondi Platinum,2010-09-05 19:00:00.000000,0,308.45
Bondi Platinum,2010-09-06 00:00:00.000000,0,274.01
Bondi Platinum,2010-09-06 05:00:00.000000,558,443.36
Bondi Platinum,2010-09-06 10:00:00.000000,269,439.46
Bondi Platinum,2010-09-06 15:00:00.000000,756,474.43
Bondi Platinum,2010-09-06 20:00:00.000000,50,357.07
Bondi Platinum,2010-09-07 01:00:00.000000,72,316.17
Bondi Platinum,2010-09-07 06:00:00.000000,661,458.31
Bondi Platinum,2010-09-07 11:00:00.000000,255,442.94
Bondi Platinum,2010-09-07 16:00:00.000000,609,474.93
Bondi Platinum,2010-09-07 21:00:00.000000,11,316.16
Bondi Platinum,2010-09-08 02:00:00.000000,238,352.51
Bondi Platinum,2010-09-08 07:00:00.000000,553,455.99
Bondi Platinum,2010-09-08 12:00:00.000000,289,417.91
Bondi Platinum,2010-09-08 17:00:00.000000,420,466.76
Bondi Platinum,2010-09-08 22:00:00.000000,0,293.77
Bondi Platinum,2010-09-09 03:00:00.000000,271,374.9
Bondi Platinum,2010-09-09 08:00:00.000000,403,431.08
Bondi Platinum,2010-09-09 13:00:00.000000,380,428.59
Bondi Platinum,2010-09-09 18:00:00.000000,265,443.24
Bondi Platinum,2010-09-09 23:00:00.000000,0,289.3
Bondi Platinum,2010-09-10 04:00:00.000000,423,401.96
Bondi Platinum,2010-09-10 09:00:00.000000,377,425.91
Bondi Platinum,2010-09-10 14:00:00.000000,351,444.89
Bondi Platinum,2010-09-10 19:00:00.000000,31,339.73
Bondi Platinum,2010-09-11 00:00:00.000000,0,272.36
Bondi Platinum,2010-09-11 05:00:00.000000,416,399.73
Bondi Platinum,2010-09-11 10:00:00.000000,383,471.4
Bondi Platinum,2010-09-11 15:00:00.000000,194,411.49
Bondi Platinum,2010-09-11 20:00:00.000000,0,320.18
Bondi Platinum,2010-09-12 01:00:00.000000,0,300.72
Bondi Platinum,2010-09-12 06:00:00.000000,292,397.2
Bondi Platinum,2010-09-12 11:00:00.000000,242,406.18
Bondi Platinum,2010-09-12 16:00:00.000000,176,397.15
Bondi Platinum,2010-09-12 21:00:00.000000,0,282.06
Bondi Platinum,2010-09-13 02:00:00.000000,167,344.26
Bondi Platinum,2010-09-13 07:00:00.000000,532,449.81
Bondi Platinum,2010-09-13 12:00:00.000000,344,421.09
Bondi Platinum,2010-09-13 17:00:00.000000,566,484.75
Bondi Platinum,2010-09-13 22:00:00.000000,0,297.95
Bondi Platinum,2010-09-14 03:00:00.000000,336,391.41
Bondi Platinum,2010-09-14 08:00:00.000000,502,438.28
Bondi Platinum,2010-09-14 13:00:00.000000,501,424.52
Bondi Platinum,2010-09-14 18:00:00.000000,364,428.19
